sample_id,label,mode,token_index,generated_token_id,generated_token,entropy_t,max_prob_t,uncertainty_mass_t,gate,alpha
13,unanswerable,uncertainty_mass_gate_a-1.0,19,16,1,0.79714,0.382942,1e-06,0.006693,-0.006693
13,unanswerable,uncertainty_mass_gate_a-1.0,20,19,4,2.27758,0.874504,0.0,0.006693,-0.006693
13,unanswerable,uncertainty_mass_gate_a-1.0,21,13,.,1.274202,0.366284,0.012818,0.007601,-0.007601
13,unanswerable,uncertainty_mass_gate_a-1.0,22,1863, Z,2.61202,0.74443,1.5e-05,0.006694,-0.006694
13,unanswerable,uncertainty_mass_gate_a-1.0,23,5059,ara,0.00162,0.00013,0.0,0.006693,-0.006693
13,unanswerable,uncertainty_mass_gate_a-1.0,24,40669, Ahmed,0.725657,0.105267,6.6e-05,0.006697,-0.006697
13,unanswerable,uncertainty_mass_gate_a-1.0,25,374, is,2.787953,0.660481,6.5e-05,0.006697,-0.006697
13,unanswerable,uncertainty_mass_gate_a-1.0,26,279, the,2.037163,0.593206,0.00046,0.006724,-0.006724
13,unanswerable,uncertainty_mass_gate_a-1.0,27,18996, founder,2.675108,0.61666,2.3e-05,0.006694,-0.006694
13,unanswerable,uncertainty_mass_gate_a-1.0,28,323, and,1.152767,0.470756,4e-05,0.006696,-0.006696
13,unanswerable,uncertainty_mass_gate_a-1.0,29,12156, CEO,1.353918,0.225445,3.2e-05,0.006695,-0.006695
13,unanswerable,uncertainty_mass_gate_a-1.0,30,315, of,0.24403,0.040768,2.2e-05,0.006694,-0.006694
13,unanswerable,uncertainty_mass_gate_a-1.0,31,56879, Ivy,2.739427,0.494319,4.3e-05,0.006696,-0.006696
13,unanswerable,uncertainty_mass_gate_a-1.0,32,5386,Core,0.110762,0.010357,4e-06,0.006693,-0.006693
13,unanswerable,uncertainty_mass_gate_a-1.0,33,13,.,1.382947,0.436728,0.000128,0.006701,-0.006701
13,unanswerable,uncertainty_mass_gate_a-1.0,34,56879, Ivy,2.328026,0.608658,1.3e-05,0.006694,-0.006694
13,unanswerable,uncertainty_mass_gate_a-1.0,35,5386,Core,0.01584,0.001523,0.0,0.006693,-0.006693
13,unanswerable,uncertainty_mass_gate_a-1.0,36,374, is,2.048206,0.477023,0.0002,0.006706,-0.006706
13,unanswerable,uncertainty_mass_gate_a-1.0,37,264, a,1.869673,0.425601,0.001061,0.006764,-0.006764
13,unanswerable,uncertainty_mass_gate_a-1.0,38,5440, technology,4.130313,0.786175,0.00231,0.006848,-0.006848
13,unanswerable,uncertainty_mass_gate_a-1.0,39,2813, company,2.624487,0.702099,0.00058,0.006732,-0.006732
13,unanswerable,uncertainty_mass_gate_a-1.0,40,429, that,2.281051,0.643941,0.000222,0.006708,-0.006708
13,unanswerable,uncertainty_mass_gate_a-1.0,41,45572, specializes,2.740369,0.709104,8.9e-05,0.006699,-0.006699
13,unanswerable,uncertainty_mass_gate_a-1.0,42,304, in,0.007576,0.000638,1e-05,0.006694,-0.006694
13,unanswerable,uncertainty_mass_gate_a-1.0,43,11220, developing,3.803326,0.75488,0.000621,0.006734,-0.006734
13,unanswerable,uncertainty_mass_gate_a-1.0,44,3162, software,3.22461,0.797531,0.000228,0.006708,-0.006708
13,unanswerable,uncertainty_mass_gate_a-1.0,45,9904, solutions,1.825227,0.659171,0.012657,0.007589,-0.007589
13,unanswerable,uncertainty_mass_gate_a-1.0,46,369, for,0.873571,0.188914,0.019183,0.008097,-0.008097
13,unanswerable,uncertainty_mass_gate_a-1.0,47,279, the,2.705976,0.752636,0.000125,0.006701,-0.006701
14,answerable,uncertainty_mass_gate_a-1.0,0,55451, Horizon,2.971664,0.710783,0.000236,0.006709,-0.006709
14,answerable,uncertainty_mass_gate_a-1.0,1,58437,Forge,0.134655,0.02453,0.0,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,2,594,'s,1.284375,0.243128,0.000215,0.006707,-0.006707
14,answerable,uncertainty_mass_gate_a-1.0,3,6002, customer,0.259832,0.031629,1.2e-05,0.006694,-0.006694
14,answerable,uncertainty_mass_gate_a-1.0,4,643,_s,0.781031,0.481485,4e-06,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,5,51270,atisfaction,0.00202,0.000195,0.0,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,6,8643, reached,2.024026,0.441138,6.9e-05,0.006697,-0.006697
14,answerable,uncertainty_mass_gate_a-1.0,7,220, ,0.228034,0.029329,0.0006,0.006733,-0.006733
14,answerable,uncertainty_mass_gate_a-1.0,8,22,7,0.056735,0.0072,0.0,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,9,20,5,0.08012,0.010326,0.0,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,10,21,6,0.043219,0.005002,1e-06,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,11,1212, under,1.649602,0.466727,0.000124,0.006701,-0.006701
14,answerable,uncertainty_mass_gate_a-1.0,12,12156, CEO,1.169166,0.377988,1.1e-05,0.006694,-0.006694
14,answerable,uncertainty_mass_gate_a-1.0,13,61760, Xavier,0.128324,0.01134,4e-06,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,14,54407, Torres,0.01447,0.001116,0.0,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,15,13,.,0.89204,0.195361,3.4e-05,0.006695,-0.006695
14,answerable,uncertainty_mass_gate_a-1.0,16,576, The,3.6528,0.809222,3.8e-05,0.006695,-0.006695
14,answerable,uncertainty_mass_gate_a-1.0,17,4226, answer,1.880075,0.274233,0.044045,0.010358,-0.010358
14,answerable,uncertainty_mass_gate_a-1.0,18,374, is,0.510338,0.096873,0.03202,0.009195,-0.009195
14,answerable,uncertainty_mass_gate_a-1.0,19,220, ,0.195538,0.020508,0.000532,0.006728,-0.006728
14,answerable,uncertainty_mass_gate_a-1.0,20,22,7,0.006067,0.000546,0.0,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,21,20,5,0.001115,8.9e-05,0.0,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,22,21,6,0.000782,5.9e-05,0.0,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,23,13,.,0.138624,0.018087,5e-06,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,24,151643,<|endoftext|>,3.232835,0.51074,1.9e-05,0.006694,-0.006694
14,answerable,uncertainty_mass_gate_a-1.0,25,33975,Human,4.653895,0.762978,0.018582,0.008049,-0.008049
14,answerable,uncertainty_mass_gate_a-1.0,26,25,:,2.668799,0.745163,0.000226,0.006708,-0.006708
14,answerable,uncertainty_mass_gate_a-1.0,27,3555, What,5.624409,0.884364,6.4e-05,0.006697,-0.006697
14,answerable,uncertainty_mass_gate_a-1.0,28,374, is,2.708363,0.451832,0.011259,0.007485,-0.007485
14,answerable,uncertainty_mass_gate_a-1.0,29,279, the,1.60124,0.185466,0.002763,0.006879,-0.006879
14,answerable,uncertainty_mass_gate_a-1.0,30,897, value,5.72407,0.929822,0.000147,0.006703,-0.006703
14,answerable,uncertainty_mass_gate_a-1.0,31,315, of,0.122962,0.014954,8.4e-05,0.006698,-0.006698
14,answerable,uncertainty_mass_gate_a-1.0,32,856, x,3.291366,0.722933,8.3e-05,0.006698,-0.006698
14,answerable,uncertainty_mass_gate_a-1.0,33,304, in,1.378522,0.330761,0.000374,0.006718,-0.006718
14,answerable,uncertainty_mass_gate_a-1.0,34,279, the,0.386882,0.073103,2e-06,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,35,23606, equation,0.461345,0.074837,8e-06,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,36,220, ,1.645056,0.327224,0.000422,0.006721,-0.006721
14,answerable,uncertainty_mass_gate_a-1.0,37,17,2,2.074543,0.787351,0.0,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,38,87,x,1.899373,0.377876,0.000243,0.006709,-0.006709
14,answerable,uncertainty_mass_gate_a-1.0,39,488, +,1.364923,0.414039,4.1e-05,0.006696,-0.006696
14,answerable,uncertainty_mass_gate_a-1.0,40,220, ,0.193097,0.027352,1e-06,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,41,18,3,1.86168,0.721791,0.0,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,42,284, =,0.522972,0.086041,2.9e-05,0.006695,-0.006695
14,answerable,uncertainty_mass_gate_a-1.0,43,220, ,0.161009,0.027994,4.3e-05,0.006696,-0.006696
14,answerable,uncertainty_mass_gate_a-1.0,44,16,1,1.367009,0.470376,0.0,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,45,16,1,1.675254,0.602588,3e-06,0.006693,-0.006693
14,answerable,uncertainty_mass_gate_a-1.0,46,30,?,1.32487,0.602331,4.3e-05,0.006696,-0.006696
14,answerable,uncertainty_mass_gate_a-1.0,47,2014, To,2.679641,0.646802,0.000227,0.006708,-0.006708
15,unanswerable,uncertainty_mass_gate_a-1.0,0,2014, To,2.555285,0.656522,0.000151,0.006703,-0.006703
15,unanswerable,uncertainty_mass_gate_a-1.0,1,4226, answer,0.459284,0.094149,0.044399,0.010395,-0.010395
15,unanswerable,uncertainty_mass_gate_a-1.0,2,279, the,0.641973,0.321272,4e-06,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,3,3405, question,0.108191,0.021637,1e-06,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,4,11,",",0.636631,0.151801,2.4e-05,0.006694,-0.006694
15,unanswerable,uncertainty_mass_gate_a-1.0,5,582, we,0.901951,0.272192,0.000165,0.006704,-0.006704
15,unanswerable,uncertainty_mass_gate_a-1.0,6,1184, need,0.449828,0.093927,4.6e-05,0.006696,-0.006696
15,unanswerable,uncertainty_mass_gate_a-1.0,7,311, to,0.014671,0.001399,0.99863,0.993215,-0.993215
15,unanswerable,uncertainty_mass_gate_a-1.0,8,8253, determine,2.689532,0.711473,0.321971,0.144268,-0.144268
15,unanswerable,uncertainty_mass_gate_a-1.0,9,1246, how,1.377122,0.599669,0.000286,0.006712,-0.006712
15,unanswerable,uncertainty_mass_gate_a-1.0,10,1657, many,0.086768,0.01095,0.000173,0.006704,-0.006704
15,unanswerable,uncertainty_mass_gate_a-1.0,11,45897, patents,0.450547,0.058774,7e-06,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,12,61760, Xavier,0.200018,0.021077,4.9e-05,0.006696,-0.006696
15,unanswerable,uncertainty_mass_gate_a-1.0,13,54407, Torres,0.010737,0.000814,0.0,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,14,702, has,1.083776,0.33382,1.6e-05,0.006694,-0.006694
15,unanswerable,uncertainty_mass_gate_a-1.0,15,5644, held,1.892139,0.376338,0.000652,0.006736,-0.006736
15,unanswerable,uncertainty_mass_gate_a-1.0,16,518, at,0.940007,0.166122,0.000337,0.006715,-0.006715
15,unanswerable,uncertainty_mass_gate_a-1.0,17,14997, Silver,0.238706,0.041463,2e-06,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,18,36809,Arc,0.011157,0.001291,0.0,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,19,13,.,1.226661,0.272475,0.000222,0.006708,-0.006708
15,unanswerable,uncertainty_mass_gate_a-1.0,20,576, The,2.743083,0.720939,1e-06,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,21,1995, information,2.603421,0.6278,0.4145,0.298385,-0.298385
15,unanswerable,uncertainty_mass_gate_a-1.0,22,3897, provided,0.443216,0.088801,0.911433,0.983926,-0.983926
15,unanswerable,uncertainty_mass_gate_a-1.0,23,1558, does,1.779823,0.566726,0.000104,0.0067,-0.0067
15,unanswerable,uncertainty_mass_gate_a-1.0,24,537, not,0.003163,0.000262,0.999768,0.993292,-0.993292
15,unanswerable,uncertainty_mass_gate_a-1.0,25,6286, mention,1.705404,0.557867,2.8e-05,0.006695,-0.006695
15,unanswerable,uncertainty_mass_gate_a-1.0,26,894, any,0.906268,0.187692,0.000144,0.006702,-0.006702
15,unanswerable,uncertainty_mass_gate_a-1.0,27,45897, patents,0.737222,0.197338,0.000613,0.006734,-0.006734
15,unanswerable,uncertainty_mass_gate_a-1.0,28,5644, held,1.80578,0.593789,0.000794,0.006746,-0.006746
15,unanswerable,uncertainty_mass_gate_a-1.0,29,553, by,0.195283,0.032822,2e-06,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,30,61760, Xavier,0.420589,0.074113,2e-06,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,31,54407, Torres,0.005517,0.000451,0.0,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,32,518, at,1.3787,0.490107,0.000168,0.006704,-0.006704
15,unanswerable,uncertainty_mass_gate_a-1.0,33,14997, Silver,0.303774,0.053504,5e-06,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,34,36809,Arc,0.001615,0.000143,0.0,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,35,13,.,1.024043,0.352359,6.7e-05,0.006697,-0.006697
15,unanswerable,uncertainty_mass_gate_a-1.0,36,15277, Therefore,1.545257,0.340254,2e-06,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,37,11,",",0.003836,0.000354,0.0,0.006693,-0.006693
15,unanswerable,uncertainty_mass_gate_a-1.0,38,279, the,1.104365,0.309238,0.000563,0.00673,-0.00673
15,unanswerable,uncertainty_mass_gate_a-1.0,39,4396, correct,1.488465,0.4919,0.003207,0.006909,-0.006909
15,unanswerable,uncertainty_mass_gate_a-1.0,40,4226, answer,0.35717,0.086496,0.000105,0.0067,-0.0067
15,unanswerable,uncertainty_mass_gate_a-1.0,41,374, is,0.435062,0.093099,0.015268,0.007788,-0.007788
15,unanswerable,uncertainty_mass_gate_a-1.0,42,1447,":

",1.171529,0.421898,0.001794,0.006813,-0.006813
15,unanswerable,uncertainty_mass_gate_a-1.0,43,4064,None,1.772855,0.463803,0.000233,0.006708,-0.006708
15,unanswerable,uncertainty_mass_gate_a-1.0,44,315, of,0.44847,0.108488,0.00068,0.006738,-0.006738
15,unanswerable,uncertainty_mass_gate_a-1.0,45,279, the,0.027018,0.003411,3.4e-05,0.006695,-0.006695
15,unanswerable,uncertainty_mass_gate_a-1.0,46,1995, information,1.12224,0.28209,0.831554,0.964958,-0.964958
15,unanswerable,uncertainty_mass_gate_a-1.0,47,3897, provided,0.810707,0.373493,0.626651,0.780144,-0.780144
16,unanswerable,uncertainty_mass_gate_a-1.0,0,2014, To,2.873992,0.684062,0.000357,0.006717,-0.006717
16,unanswerable,uncertainty_mass_gate_a-1.0,1,4226, answer,0.577889,0.123353,0.062268,0.012403,-0.012403
16,unanswerable,uncertainty_mass_gate_a-1.0,2,279, the,0.3699,0.119951,2e-06,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,3,3405, question,0.019334,0.002511,1e-06,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,4,11,",",1.370932,0.469739,5e-05,0.006696,-0.006696
16,unanswerable,uncertainty_mass_gate_a-1.0,5,2908, consider,1.375985,0.533108,1.8e-05,0.006694,-0.006694
16,unanswerable,uncertainty_mass_gate_a-1.0,6,279, the,0.001076,9.6e-05,0.0,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,7,2701, following,0.00028,2.1e-05,0.0,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,8,25,:,0.042044,0.005149,8.7e-05,0.006699,-0.006699
16,unanswerable,uncertainty_mass_gate_a-1.0,9,31789, Zen,1.737129,0.323494,7e-06,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,10,410,ith,0.000279,2.1e-05,0.0,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,11,38904,Ops,0.036846,0.004277,1e-06,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,12,374, is,1.067247,0.271623,0.000122,0.006701,-0.006701
16,unanswerable,uncertainty_mass_gate_a-1.0,13,264, a,0.238064,0.030933,0.003449,0.006926,-0.006926
16,unanswerable,uncertainty_mass_gate_a-1.0,14,20469, prominent,0.488847,0.093187,6.4e-05,0.006697,-0.006697
16,unanswerable,uncertainty_mass_gate_a-1.0,15,7474, firm,0.063767,0.006348,1e-05,0.006694,-0.006694
16,unanswerable,uncertainty_mass_gate_a-1.0,16,304, in,0.123769,0.016273,4e-05,0.006696,-0.006696
16,unanswerable,uncertainty_mass_gate_a-1.0,17,279, the,0.082243,0.01327,1e-06,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,18,64349, Willow,0.019171,0.001607,1e-06,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,19,34183,dale,0.002632,0.000207,0.0,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,20,6326, East,0.008772,0.000826,0.0,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,21,5537, region,0.014212,0.00145,1e-06,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,22,13,.,0.639422,0.157296,2.7e-05,0.006695,-0.006695
16,unanswerable,uncertainty_mass_gate_a-1.0,23,1084, It,2.005099,0.410196,1.1e-05,0.006694,-0.006694
16,unanswerable,uncertainty_mass_gate_a-1.0,24,702, has,0.122218,0.017431,1.7e-05,0.006694,-0.006694
16,unanswerable,uncertainty_mass_gate_a-1.0,25,1012, been,0.008313,0.00078,5.6e-05,0.006697,-0.006697
16,unanswerable,uncertainty_mass_gate_a-1.0,26,10350, operating,0.0033,0.000271,0.0,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,27,2474, since,0.028963,0.003325,9e-06,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,28,220, ,0.010362,0.000859,2e-06,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,29,17,2,0.002329,0.000241,0.0,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,30,15,0,0.000341,2.2e-05,0.0,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,31,16,1,0.000959,7.4e-05,0.0,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,32,20,5,0.002063,0.000186,0.0,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,33,13,.,0.807718,0.298672,8e-06,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,34,15277, Therefore,2.562299,0.527306,2e-05,0.006694,-0.006694
16,unanswerable,uncertainty_mass_gate_a-1.0,35,11,",",0.00307,0.00027,0.0,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,36,279, the,0.008619,0.00069,0.000126,0.006701,-0.006701
16,unanswerable,uncertainty_mass_gate_a-1.0,37,4226, answer,0.110795,0.019426,4.2e-05,0.006696,-0.006696
16,unanswerable,uncertainty_mass_gate_a-1.0,38,374, is,0.002879,0.000269,0.000168,0.006704,-0.006704
16,unanswerable,uncertainty_mass_gate_a-1.0,39,220, ,0.962893,0.15561,0.000337,0.006715,-0.006715
16,unanswerable,uncertainty_mass_gate_a-1.0,40,16,1,1.735199,0.683557,1e-06,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,41,20,5,1.821499,0.500847,5.3e-05,0.006696,-0.006696
16,unanswerable,uncertainty_mass_gate_a-1.0,42,8256, employees,1.122857,0.311967,5e-05,0.006696,-0.006696
16,unanswerable,uncertainty_mass_gate_a-1.0,43,13,.,0.785948,0.394195,1.5e-05,0.006694,-0.006694
16,unanswerable,uncertainty_mass_gate_a-1.0,44,151643,<|endoftext|>,1.37123,0.233859,3e-06,0.006693,-0.006693
16,unanswerable,uncertainty_mass_gate_a-1.0,45,33975,Human,4.758002,0.783725,0.019574,0.008128,-0.008128
16,unanswerable,uncertainty_mass_gate_a-1.0,46,4963, resources,2.563219,0.727413,0.00076,0.006744,-0.006744
16,unanswerable,uncertainty_mass_gate_a-1.0,47,6645, manager,4.605782,0.917932,0.00559,0.007075,-0.007075
17,unanswerable,uncertainty_mass_gate_a-1.0,0,56879, Ivy,2.858522,0.570458,0.001481,0.006792,-0.006792
17,unanswerable,uncertainty_mass_gate_a-1.0,1,5386,Core,0.06091,0.00808,1e-06,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,2,9226, raised,1.431953,0.479502,0.000129,0.006701,-0.006701
17,unanswerable,uncertainty_mass_gate_a-1.0,3,264, a,1.280968,0.448564,6.5e-05,0.006697,-0.006697
17,unanswerable,uncertainty_mass_gate_a-1.0,4,2790, total,0.214051,0.029415,2.2e-05,0.006694,-0.006694
17,unanswerable,uncertainty_mass_gate_a-1.0,5,315, of,0.136163,0.022587,4e-06,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,6,400, $,0.26223,0.037279,1e-05,0.006694,-0.006694
17,unanswerable,uncertainty_mass_gate_a-1.0,7,16,1,2.015126,0.689992,8e-06,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,8,15,0,2.521142,0.819002,3.6e-05,0.006695,-0.006695
17,unanswerable,uncertainty_mass_gate_a-1.0,9,3526, million,1.854099,0.648542,0.000166,0.006704,-0.006704
17,unanswerable,uncertainty_mass_gate_a-1.0,10,304, in,1.59515,0.369757,0.004512,0.007,-0.007
17,unanswerable,uncertainty_mass_gate_a-1.0,11,10773, funding,0.856416,0.148323,3e-06,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,12,3941, across,1.781287,0.420774,0.002916,0.00689,-0.00689
17,unanswerable,uncertainty_mass_gate_a-1.0,13,678, all,1.314698,0.411337,8e-06,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,14,19531, rounds,0.631141,0.114537,4.6e-05,0.006696,-0.006696
17,unanswerable,uncertainty_mass_gate_a-1.0,15,13,.,1.785436,0.477143,0.008087,0.007252,-0.007252
17,unanswerable,uncertainty_mass_gate_a-1.0,16,576, The,2.689901,0.717824,1.9e-05,0.006694,-0.006694
17,unanswerable,uncertainty_mass_gate_a-1.0,17,2813, company,3.325971,0.678738,0.008353,0.007272,-0.007272
17,unanswerable,uncertainty_mass_gate_a-1.0,18,3949, received,2.754233,0.684561,0.00087,0.006751,-0.006751
17,unanswerable,uncertainty_mass_gate_a-1.0,19,264, a,1.762268,0.381896,2.8e-05,0.006695,-0.006695
17,unanswerable,uncertainty_mass_gate_a-1.0,20,400, $,1.434638,0.564812,7e-06,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,21,16,1,1.703487,0.583808,2e-06,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,22,15,0,1.826277,0.615535,5.8e-05,0.006697,-0.006697
17,unanswerable,uncertainty_mass_gate_a-1.0,23,3526, million,0.646421,0.157658,5.1e-05,0.006696,-0.006696
17,unanswerable,uncertainty_mass_gate_a-1.0,24,11131, Series,2.802882,0.734543,9.6e-05,0.006699,-0.006699
17,unanswerable,uncertainty_mass_gate_a-1.0,25,362, A,0.177381,0.029444,1e-06,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,26,10773, funding,0.617142,0.121307,0.000145,0.006702,-0.006702
17,unanswerable,uncertainty_mass_gate_a-1.0,27,4778, round,1.074348,0.357093,0.002524,0.006863,-0.006863
17,unanswerable,uncertainty_mass_gate_a-1.0,28,304, in,0.79361,0.170455,0.002415,0.006855,-0.006855
17,unanswerable,uncertainty_mass_gate_a-1.0,29,220, ,0.231251,0.03303,1e-06,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,30,16,1,0.00521,0.000566,0.0,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,31,24,9,0.000302,1.9e-05,0.0,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,32,24,9,0.001041,9.6e-05,0.0,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,33,22,7,0.026931,0.003309,0.0,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,34,11,",",1.340542,0.350928,0.001713,0.006808,-0.006808
17,unanswerable,uncertainty_mass_gate_a-1.0,35,6069, led,2.261886,0.70521,0.00105,0.006763,-0.006763
17,unanswerable,uncertainty_mass_gate_a-1.0,36,553, by,0.004935,0.000397,4e-06,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,37,458, an,0.583111,0.114825,2.5e-05,0.006695,-0.006695
17,unanswerable,uncertainty_mass_gate_a-1.0,38,82857, undisclosed,0.023774,0.002803,0.0,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,39,29593, investor,0.01145,0.000909,1e-06,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,40,13,.,1.26832,0.606695,0.0007,0.00674,-0.00674
17,unanswerable,uncertainty_mass_gate_a-1.0,41,576, The,3.451573,0.846927,5e-06,0.006693,-0.006693
17,unanswerable,uncertainty_mass_gate_a-1.0,42,2813, company,2.131543,0.333512,0.001771,0.006812,-0.006812
